,loss,ema_loss,accuracy
0,8.417165756225586,8.417165756225586,0.0
1,8.643271446228027,8.41942681312561,0.0
2,8.229467391967773,8.417527218914032,0.0
3,7.778803825378418,8.411139984978675,0.0
4,7.100241661071777,8.398031001739605,0.0
5,8.146200180053711,8.395512693522747,0.0
6,8.526546478271484,8.396823031370234,0.03125
7,7.48192310333252,8.387674032089857,0.09375
8,7.694512844085693,8.380742420209815,0.0
9,8.115671157836914,8.378091707586087,0.0
10,7.813149452209473,8.37244228503232,0.03125
11,8.095947265625,8.369677334838247,0.0
12,7.7976579666137695,8.363957141156002,0.0
13,7.846217632293701,8.358779746067379,0.0
14,7.860186576843262,8.353793814375138,0.03125
15,7.814950942993164,8.348405385661318,0.0
16,7.440567016601563,8.33932700197072,0.0
17,8.241059303283691,8.338344324983849,0.0
18,8.176076889038086,8.336721650624392,0.03125
19,8.224359512329102,8.33559802924144,0.0
20,7.194257736206055,8.324184626311085,0.0
21,7.375752925872803,8.314700309306703,0.0
22,7.176735877990723,8.303320664993542,0.0
23,8.153779983520508,8.301825258178813,0.0
24,7.886589050292969,8.297672896099956,0.03125
25,7.52733039855957,8.28996947112455,0.0
26,7.083160400390625,8.27790138041721,0.0
27,7.130245208740234,8.266424818700441,0.0
28,8.421856880187988,8.267979139315317,0.0
29,8.329710006713867,8.268596447989303,0.0
30,7.729756832122803,8.263208051830638,0.0
31,8.370217323303223,8.264278144545363,0.03125
32,6.749268531799316,8.249128048417903,0.0
33,7.356861591339111,8.240205383847115,0.0
34,8.431058883666992,8.242113918845314,0.0
35,7.572676658630371,8.235419546243165,0.0
36,6.316547393798828,8.216230824718721,0.0
37,7.633264064788818,8.21040115711942,0.0
38,7.0072174072265625,8.198369319620491,0.0
39,7.664340019226074,8.193029026616546,0.0
40,7.343340873718262,8.184532145087564,0.0
41,7.517636299133301,8.177863186628022,0.0
42,7.565839290618896,8.17174294766793,0.0
43,6.667575359344482,8.156701271784696,0.0
44,7.221266269683838,8.147346921763686,0.0
45,6.924520015716553,8.135118652703216,0.0
46,7.415316581726074,8.127920631993446,0.03125
47,7.096921920776367,8.117610644881275,0.0
48,6.555811882019043,8.101992657252651,0.03125
49,6.739170074462891,8.088364431424754,0.03125
50,7.337271690368652,8.080853504014192,0.0
51,6.244621753692627,8.062491186510977,0.0
52,6.580898761749268,8.04767526226336,0.0
53,6.906006813049316,8.03625857777122,0.0
54,7.004888534545898,8.025944877338965,0.03125
55,6.623175621032715,8.011917184775902,0.0
56,6.286338806152344,7.994661400989666,0.03125
57,7.201253414154053,7.98672732112131,0.03125
58,6.182147979736328,7.968681527707461,0.03125
59,6.114720344543457,7.950141915875821,0.0
60,5.986830234527588,7.930508799062339,0.03125
61,6.470541954040527,7.91590913061212,0.0
62,5.985259056091309,7.896602629866912,0.0
63,6.955232620239258,7.887188929770636,0.0
64,6.6300458908081055,7.874617499381011,0.0
65,6.82729434967041,7.864144267883905,0.0
66,6.068019866943359,7.846183023874499,0.03125
67,6.248221397399902,7.830203407609752,0.03125
68,6.322880268096924,7.815130176214624,0.0
69,6.05902099609375,7.797569084413416,0.0
