,loss,ema_loss,accuracy
3001,5.871599420905113,5.871599420905113,0.063232421875
3002,5.792674168944359,5.870810168385505,0.063232421875
3003,5.8165867775678635,5.8702679344773285,0.064697265625
3004,5.8344598561525345,5.869909853694081,0.062255859375
3005,5.752858445048332,5.868739339607623,0.064208984375
3006,5.775111377239227,5.867803059983938,0.06201171875
3007,5.836654633283615,5.867491575716935,0.064697265625
3008,5.800639301538467,5.86682305297515,0.061279296875
3009,5.865663141012192,5.86681145385552,0.0654296875
3010,5.877834647893906,5.866921685795903,0.056396484375
3011,5.794861063361168,5.866201079571556,0.062744140625
3012,5.809946447610855,5.865638533251949,0.0615234375
3013,5.82721871137619,5.865254335033192,0.062744140625
3014,5.8995001912117,5.865596793594976,0.065673828125
3015,5.851433888077736,5.865455164539804,0.06103515625
3016,5.835556671023369,5.865156179604639,0.062744140625
3017,5.899591252207756,5.865500530330671,0.063232421875
3018,5.922928288578987,5.8660748079131535,0.059814453125
3019,5.813999593257904,5.865554055766601,0.0615234375
3020,5.773592010140419,5.864634435310339,0.062744140625
3021,5.865573614835739,5.864643827105592,0.061279296875
3022,5.834767997264862,5.864345068807184,0.059814453125
3023,5.878885820508003,5.8644904763241925,0.06396484375
3024,5.870584458112717,5.864551416142078,0.060302734375
3025,5.815855264663696,5.864064454627294,0.06298828125
3026,5.900218456983566,5.864425994650857,0.0634765625
3027,5.869736433029175,5.864479099034639,0.064453125
3028,5.772865891456604,5.86356296695886,0.06494140625
3029,5.799404725432396,5.862921384543595,0.061767578125
3030,5.836563631892204,5.862657807017081,0.060302734375
3031,5.814023569226265,5.862171464639173,0.059814453125
3032,5.799621745944023,5.861545967452222,0.065185546875
3033,5.832784369587898,5.8612583514735785,0.058349609375
3034,5.780711621046066,5.860452884169303,0.068359375
3035,5.742536500096321,5.859273720328573,0.0625
3036,5.7921623438596725,5.858602606563884,0.063232421875
3037,5.877395063638687,5.858790531134632,0.06103515625
3038,5.862038642168045,5.858823012244967,0.066650390625
3039,5.807018399238586,5.858304966114903,0.063232421875
3040,5.759481593966484,5.857316732393419,0.060791015625
3041,5.8355681747198105,5.8570992468166825,0.06005859375
3042,5.855280175805092,5.8570810561065665,0.0615234375
3043,5.793975040316582,5.856449995948666,0.0595703125
3044,5.853437751531601,5.856419873504495,0.06201171875
3045,5.892582803964615,5.856781502809096,0.06298828125
3046,5.799638241529465,5.856210070196299,0.0576171875
3047,5.824083358049393,5.85588880307483,0.060791015625
3048,5.8116555362939835,5.8554464704070215,0.060302734375
3049,5.883282080292702,5.855724826505878,0.0625
3050,5.830092549324036,5.85546850373406,0.063232421875
3051,5.775219812989235,5.854666016826612,0.06005859375
3052,5.8711288422346115,5.854830645080692,0.05908203125
3053,5.795984476804733,5.854242183397933,0.063232421875
3054,5.877979129552841,5.854479552859481,0.06494140625
3055,5.8789059817790985,5.8547238171486775,0.062255859375
3056,5.90724316239357,5.855249010601127,0.065673828125
3057,5.770444914698601,5.854400969642102,0.06201171875
3058,5.89019288122654,5.854758888757947,0.06201171875
3059,5.827780574560165,5.8544891056159685,0.0654296875
3060,5.839241772890091,5.854336632288709,0.062255859375
3061,5.824377551674843,5.854037041482571,0.06396484375
3062,5.787976622581482,5.85337643729356,0.064453125
3063,5.795413613319397,5.852796809053819,0.062255859375
3064,5.768598183989525,5.851954822803176,0.064208984375
3065,5.776714861392975,5.851202423189075,0.065185546875
3066,5.799084380269051,5.850681242759874,0.058349609375
3067,5.855103686451912,5.850725467196795,0.061279296875
3068,5.809992179274559,5.850318134317573,0.061279296875
3069,5.887928247451782,5.850694235448914,0.062255859375
3070,5.8320086896419525,5.850507379990845,0.061279296875
3071,5.821259915828705,5.850214905349223,0.0615234375
3072,5.814384639263153,5.849856602688363,0.059326171875
3073,5.877404868602753,5.850132085347507,0.0625
3074,5.782112747430801,5.84945189196834,0.062255859375
3075,5.847582697868347,5.84943320002734,0.066650390625
3076,5.870524644851685,5.849644114475583,0.063232421875
3077,5.819545224308968,5.849343125573917,0.06640625
3078,5.885178983211517,5.849701484150293,0.057373046875
3079,5.820346012711525,5.849407929435905,0.062255859375
3080,5.772478088736534,5.848638631028912,0.0634765625
3081,5.860448881983757,5.848756733538461,0.06396484375
3082,5.839905187487602,5.848668218077953,0.0654296875
3083,5.808578059077263,5.848267316487946,0.064453125
3084,5.782849997282028,5.847613143295887,0.062255859375
3085,5.841201081871986,5.847549022681648,0.0625
3086,5.73672778904438,5.846440810345276,0.06396484375
3087,5.82831883430481,5.846259590584871,0.0654296875
3088,5.790015667676926,5.845697151355791,0.06396484375
3089,5.834691256284714,5.84558709240508,0.06103515625
3090,5.794781848788261,5.845079039968912,0.069091796875
3091,5.774582549929619,5.844374075068519,0.06298828125
3092,5.786750093102455,5.843797835248858,0.061767578125
3093,5.793598547577858,5.843295842372148,0.061767578125
3094,5.76497408747673,5.842512624823194,0.066650390625
3095,5.799664616584778,5.84208414474081,0.065185546875
3096,5.894934058189392,5.842612643875296,0.059814453125
3097,5.888096496462822,5.843067482401172,0.066162109375
3098,5.863136395812035,5.84326817153528,0.06005859375
3099,5.825761407613754,5.843093103896066,0.06103515625
3100,5.88935424387455,5.84355571529585,0.06103515625
3101,5.786723718047142,5.842987395323363,0.06298828125
3102,5.8320347517728806,5.842877868887858,0.067138671875
3103,5.816044002771378,5.842609530226693,0.061767578125
3104,5.863210216164589,5.8428155370860715,0.069580078125
3105,5.781085968017578,5.842198241395387,0.067626953125
3106,5.754396617412567,5.841320225155559,0.061279296875
3107,5.7336336225271225,5.840243359129274,0.0634765625
3108,5.773894637823105,5.839579871916213,0.064453125
3109,5.794787108898163,5.8391319442860325,0.060791015625
3110,5.8659685999155045,5.839400310842327,0.060791015625
3111,5.837446421384811,5.839380771947752,0.062255859375
3112,5.8321777284145355,5.83930874151242,0.064697265625
3113,5.88495996594429,5.839765253756739,0.064697265625
3114,5.827245831489563,5.839640059534068,0.064208984375
3115,5.741095766425133,5.838654616602978,0.066162109375
3116,5.820079132914543,5.838468861766093,0.0595703125
3117,5.759540617465973,5.837679579323092,0.068603515625
3118,5.842882841825485,5.837731611948116,0.06298828125
3119,5.845215603709221,5.837806451865728,0.06884765625
3120,5.811804383993149,5.837546431187001,0.064208984375
3121,5.799632236361504,5.837167289238747,0.0625
3122,5.825953170657158,5.837055148052931,0.065673828125
3123,5.788530126214027,5.836569897834542,0.06689453125
3124,5.799358859658241,5.836197787452779,0.058837890625
3125,5.810597255825996,5.835941782136511,0.06689453125
3126,5.862232536077499,5.836204689675921,0.061767578125
3127,5.841761574149132,5.836260258520653,0.06494140625
3128,5.7513343542814255,5.835410999478261,0.06494140625
3129,5.8304068595170975,5.835360958078649,0.06103515625
3130,5.887032181024551,5.8358776703081086,0.058837890625
3131,5.768432974815369,5.835203223353181,0.0693359375
3132,5.8289051949977875,5.8351402430696275,0.067626953125
3133,5.853221148252487,5.835321052121457,0.063232421875
3134,5.83082789182663,5.835276120518508,0.062255859375
3135,5.739660158753395,5.834319960900857,0.0654296875
3136,5.866554901003838,5.834642310301888,0.0654296875
3137,5.8045636266469955,5.834341523465339,0.064697265625
3138,5.746204257011414,5.833460150800799,0.06591796875
3139,5.814865425229073,5.8332742035450815,0.069580078125
3140,5.8177967965602875,5.833119429475234,0.05810546875
