,loss,ema_loss,accuracy,learning_rate
200,7.90504264831543,8.579130292742128,0.041259765625,5e-05
201,7.831032752990723,8.571649317344614,0.046875,5.025e-05
202,7.805863380432129,8.563991457975488,0.050537109375,5.05e-05
203,8.011472702026367,8.558466270415998,0.039794921875,5.075e-05
204,7.77594518661499,8.550641059577988,0.043701171875,5.1000000000000006e-05
205,7.749057769775391,8.542625226679961,0.060546875,5.1250000000000006e-05
206,7.802570343017578,8.535224677843338,0.04931640625,5.1500000000000005e-05
207,7.8511857986450195,8.528384289051356,0.040283203125,5.175e-05
208,7.861447811126709,8.52171492427211,0.052490234375,5.2e-05
209,7.741220951080322,8.513909984540193,0.049072265625,5.225e-05
210,7.753527641296387,8.506306161107757,0.0439453125,5.249999999999999e-05
211,7.815163612365723,8.499394735620337,0.04296875,5.275e-05
212,7.674066543579102,8.491141453699925,0.05078125,5.3e-05
213,7.882590293884277,8.485055942101768,0.04296875,5.325e-05
214,7.805912971496582,8.478264512395716,0.043212890625,5.35e-05
215,7.790414333343506,8.471386010605196,0.03955078125,5.375e-05
216,7.750704288482666,8.46417919338397,0.04638671875,5.4e-05
217,7.652431011199951,8.45606171156213,0.0478515625,5.425e-05
218,7.738049507141113,8.44888158951792,0.044921875,5.45e-05
219,7.806130886077881,8.44245408248352,0.0498046875,5.475e-05
220,7.870434761047363,8.436733889269158,0.036376953125,5.5e-05
221,7.6863017082214355,8.42922956745868,0.052490234375,5.525e-05
222,7.784912109375,8.422786392877844,0.04638671875,5.55e-05
223,7.948310375213623,8.418041632701202,0.044921875,5.575e-05
224,7.824154853820801,8.4121027649124,0.052734375,5.6e-05
225,7.71280574798584,8.405109794743135,0.0458984375,5.625e-05
226,7.793086051940918,8.398989557315112,0.046630859375,5.650000000000001e-05
227,7.711132049560547,8.392110982237567,0.051513671875,5.675e-05
228,7.643925666809082,8.384629129083281,0.044189453125,5.7e-05
229,7.81200122833252,8.378902850075773,0.042724609375,5.725e-05
230,7.743115425109863,8.372544975826113,0.042236328125,5.75e-05
231,7.751845359802246,8.366337979665873,0.04443359375,5.775e-05
232,7.837033271789551,8.36104493258711,0.048583984375,5.8e-05
233,7.787037849426269,8.355304861755501,0.04638671875,5.8250000000000006e-05
234,7.679282188415527,8.348544635022101,0.048095703125,5.8500000000000006e-05
235,7.835520744323731,8.343414396115119,0.04541015625,5.8750000000000005e-05
236,7.764445781707764,8.337624709971045,0.041015625,5.9e-05
237,7.705612659454346,8.331304589465878,0.048583984375,5.925e-05
238,7.635431289672852,8.324345856467948,0.057861328125,5.95e-05
239,7.638545989990234,8.317487857803172,0.0546875,5.975e-05
240,7.738017559051514,8.311693154815655,0.048095703125,5.9999999999999995e-05
241,7.707258224487305,8.305648805512373,0.03759765625,6.025e-05
